24.85653,0.8326667
24.78233,0.8108475
25.2666,0.8264304
24.73323,0.8242446
25.05115,0.8295069
24.7389,0.826357
25.10207,0.8163211
25.05999,0.803731
24.93831,0.7986106
25.4414,0.7910646
25.38119,0.8026913
25.55261,0.795665
25.17705,0.8189313
25.21285,0.7872248
25.56383,0.8211803
25.11422,0.8182064
